Season,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,W_H,D_H,L_H,GF_H,GA_H,GD_H,W_A,D_A,L_A,GF_A,GA_A,GD_A
2014,12,33,3.0,1.0,H,2.26,3.47,3.4,2.7,3.65,3.4,2.35,3.23,2.97,4,8,9,18,20,-2,12,6,3,37,22,15
2014,27,17,2.0,2.0,D,2.59,3.14,3.11,2.59,3.2,3.4,2.36,3.05,3.09,6,3,12,16,28,-12,8,4,9,17,24,-7
2014,11,10,1.0,1.0,D,1.54,4.2,7.32,1.57,4.35,10.71,1.47,3.9,7.32,9,9,3,25,13,12,6,5,10,16,24,-8
2014,20,3,2.0,3.0,A,2.57,3.11,3.19,2.75,3.35,3.19,2.54,3.05,2.82,7,6,8,15,20,-5,8,7,6,24,20,4
2014,21,32,0.0,0.0,D,1.93,3.43,4.68,1.96,3.55,5.2,1.86,3.25,4.37,10,5,6,18,14,4,8,5,8,24,19,5
2014,1,22,0.0,1.0,A,2.71,3.36,2.8,2.71,3.4,2.88,2.58,3.13,2.71,7,7,8,27,29,-2,11,5,6,27,18,9
2014,13,6,1.0,1.0,D,2.03,3.44,4.16,2.03,3.65,4.75,1.87,3.37,4.15,5,7,10,11,27,-16,6,4,12,23,28,-5
2014,11,33,3.0,2.0,H,2.29,3.23,3.58,2.6,3.35,3.6,2.24,3.11,3.28,9,10,3,26,14,12,12,6,4,38,25,13
2014,14,3,2.0,3.0,A,1.72,3.84,5.46,1.85,3.95,6.1,1.72,3.59,4.73,15,4,3,45,21,24,9,7,6,27,22,5
2014,17,18,1.0,1.0,D,2.54,3.35,3.0,2.96,3.37,3.0,2.58,3.16,2.7,8,5,9,19,26,-7,10,5,7,36,23,13
2014,34,12,1.0,0.0,H,2.31,3.22,3.55,2.4,3.35,3.55,2.28,3.07,3.21,9,5,8,20,27,-7,5,8,9,21,21,0
2014,36,5,2.0,1.0,H,2.83,3.25,2.75,2.91,3.35,2.8,2.69,3.08,2.64,5,6,11,22,30,-8,5,8,9,18,21,-3
2014,20,27,6.0,0.0,H,2.11,3.42,3.92,2.18,3.42,4.05,2.05,3.21,3.64,7,6,9,17,23,-6,6,4,12,18,30,-12
2014,21,10,1.0,0.0,H,1.65,3.78,6.47,1.66,4.05,7.9,1.59,3.59,5.91,10,6,6,18,14,4,6,6,10,17,25,-8
2014,32,16,3.0,1.0,H,1.62,3.99,6.43,1.63,4.15,7.4,1.58,3.68,5.95,8,6,8,24,19,5,7,5,10,19,30,-11
2014,12,14,1.0,2.0,A,2.95,3.37,2.56,3.12,3.55,2.66,2.79,3.21,2.47,5,8,10,21,22,-1,15,4,4,47,24,23
2014,22,13,3.0,0.0,H,1.45,4.48,8.97,1.53,4.65,9.3,1.44,4.09,7.39,12,5,6,28,18,10,5,8,10,12,28,-16
2014,5,34,1.0,0.0,H,1.96,3.47,4.39,2.1,3.55,4.5,1.94,3.31,3.91,5,8,10,19,23,-4,10,5,8,21,27,-6
2014,10,1,3.0,0.0,H,2.38,3.17,3.46,2.38,3.3,3.7,2.21,3.1,3.35,6,6,11,17,26,-9,7,7,9,27,30,-3
2014,16,11,1.0,0.0,H,3.7,3.12,2.3,3.7,3.3,2.4,3.3,3.09,2.24,7,5,11,20,33,-13,10,10,3,29,16,13
2014,18,21,0.0,0.0,D,2.49,3.18,3.23,2.49,3.3,3.53,2.32,3.07,3.17,10,6,7,37,24,13,11,6,6,19,14,5
2014,33,17,2.0,2.0,D,1.78,3.88,4.88,1.78,4.0,6.1,1.69,3.6,4.9,12,6,5,40,28,12,8,6,9,20,27,-7
2014,6,20,1.0,0.0,H,1.92,3.48,4.65,2.17,3.7,4.35,1.98,3.31,3.72,6,5,12,24,29,-5,8,6,9,23,23,0
2014,27,36,2.0,0.0,H,1.85,3.6,4.8,2.0,3.85,4.75,1.87,3.47,4.01,6,4,13,18,36,-18,6,6,11,24,31,-7
2014,3,32,3.0,2.0,H,1.86,3.66,4.67,1.86,4.1,5.5,1.7,3.58,4.75,10,7,6,30,24,6,9,6,8,27,20,7
2014,10,13,1.0,1.0,D,1.86,3.39,5.15,1.88,3.7,5.34,1.81,3.28,4.6,7,6,11,20,26,-6,5,8,11,12,31,-19
2014,34,14,0.0,0.0,D,4.12,3.7,1.95,4.25,3.7,2.15,3.65,3.41,1.97,10,5,9,21,28,-7,16,4,4,49,25,24
2014,33,18,1.0,3.0,A,1.76,4.06,4.76,1.85,4.06,5.0,1.76,3.56,4.48,12,7,5,42,30,12,10,7,7,37,24,13
2014,3,36,2.0,0.0,H,1.48,4.48,8.07,1.5,4.5,9.33,1.44,4.19,7.16,11,7,6,33,26,7,6,6,12,24,33,-9
2014,1,11,1.0,0.0,H,2.67,3.1,3.05,2.82,3.2,3.05,2.58,2.99,2.83,7,7,10,27,33,-6,10,10,4,29,17,12
2014,5,17,2.0,1.0,H,2.4,3.17,3.44,2.5,3.2,3.55,2.29,3.06,3.22,6,8,10,20,23,-3,8,7,9,22,29,-7
2014,6,21,0.0,2.0,A,3.06,3.11,2.65,3.06,3.2,2.7,2.85,2.99,2.56,7,5,12,25,29,-4,11,7,6,19,14,5
2014,16,27,3.0,1.0,H,2.12,3.38,3.89,2.3,3.55,3.89,2.11,3.23,3.43,8,5,11,21,33,-12,7,4,13,20,36,-16
2014,22,12,4.0,2.0,H,1.64,3.97,6.12,1.7,4.05,6.7,1.59,3.67,5.77,13,5,6,31,18,13,5,8,11,22,24,-2
2014,32,20,2.0,0.0,H,1.79,3.8,4.89,1.8,3.8,5.4,1.74,3.51,4.65,9,6,9,29,23,6,8,6,10,23,24,-1
2014,27,10,4.0,2.0,H,1.88,3.54,4.73,1.98,3.55,4.73,1.88,3.36,4.09,7,4,14,21,39,-18,7,7,11,21,27,-6
2014,12,1,1.0,0.0,H,1.9,3.47,4.75,2.0,3.55,4.75,1.88,3.32,4.11,5,8,12,24,28,-4,8,7,10,28,33,-5
2014,17,32,0.0,1.0,A,2.0,3.39,4.35,2.1,3.41,4.35,1.98,3.29,3.79,8,7,10,23,31,-8,10,6,9,31,23,8
2014,18,5,1.0,1.0,D,1.94,3.43,4.59,1.95,3.7,4.95,1.86,3.32,4.23,11,7,7,40,25,15,7,8,10,22,24,-2
2014,21,33,0.0,1.0,A,1.74,3.5,6.11,1.95,3.65,6.15,1.79,3.33,4.7,12,7,6,21,14,7,12,7,6,43,33,10
2014,36,6,2.0,1.0,H,1.68,3.89,5.76,1.75,3.9,6.1,1.67,3.6,5.05,6,6,13,24,35,-11,7,5,13,25,31,-6
2014,11,34,3.0,0.0,H,1.43,4.35,10.53,1.52,4.35,10.53,1.44,3.91,8.0,10,10,5,29,18,11,10,6,9,21,28,-7
2014,13,3,3.0,1.0,H,3.26,3.42,2.34,3.3,3.5,2.55,2.97,3.16,2.36,5,9,11,13,32,-19,12,7,6,35,26,9
2014,14,22,2.0,1.0,H,1.75,3.79,5.3,1.75,4.0,6.2,1.63,3.64,5.33,16,5,4,49,25,24,14,5,6,35,20,15
2014,20,16,1.0,0.0,H,1.76,3.58,5.64,1.85,3.7,5.7,1.76,3.4,4.72,8,6,11,23,26,-3,9,5,11,24,34,-10
2014,6,27,0.0,1.0,A,2.5,3.59,2.9,2.5,3.8,3.1,2.42,3.29,2.8,7,5,14,26,33,-7,8,4,14,25,41,-16
2014,12,13,1.0,0.0,H,1.54,4.25,7.1,1.69,4.25,7.1,1.57,3.76,5.87,6,8,12,25,28,-3,6,9,11,16,33,-17
2014,33,1,1.0,0.0,H,1.69,3.93,5.58,1.69,4.05,6.4,1.6,3.72,5.43,13,7,6,44,33,11,8,7,11,28,34,-6
2014,36,20,2.0,2.0,D,2.16,3.48,3.64,2.2,3.7,3.95,2.07,3.31,3.46,7,6,13,26,36,-10,9,6,11,24,26,-2
2014,14,11,0.0,1.0,A,1.66,3.69,6.6,1.7,3.85,6.6,1.64,3.51,5.51,17,5,4,51,26,25,11,10,5,32,18,14
2014,16,17,1.0,2.0,A,2.9,3.09,2.81,3.06,3.5,2.84,2.68,3.06,2.67,9,5,12,24,35,-11,8,7,11,23,32,-9
2014,21,34,2.0,0.0,H,1.5,4.28,7.97,1.51,4.35,10.0,1.45,4.07,7.3,12,7,7,21,15,6,10,6,10,21,31,-10
2014,18,3,0.0,0.0,D,2.04,3.62,3.88,2.3,4.05,3.9,2.04,3.37,3.46,11,8,7,41,26,15,12,7,7,36,29,7
2014,32,5,1.0,0.0,H,1.65,3.78,6.57,1.65,4.05,7.7,1.58,3.66,5.95,11,6,9,32,23,9,7,9,10,23,25,-2
2014,10,22,5.0,0.0,H,3.44,3.22,2.36,3.44,3.3,2.44,3.2,3.09,2.27,7,7,12,23,31,-8,14,5,7,36,22,14
2014,6,11,1.0,0.0,H,4.74,3.45,1.91,5.0,3.8,1.91,4.45,3.33,1.82,7,5,15,26,34,-8,12,10,5,33,18,15
2014,20,12,3.0,0.0,H,2.28,3.17,3.68,2.48,3.3,3.68,2.29,3.1,3.17,9,7,11,26,28,-2,7,8,12,26,28,-2
2014,27,21,2.0,1.0,H,2.41,3.24,3.32,2.6,3.3,3.45,2.39,3.08,3.02,9,4,14,26,41,-15,13,7,7,23,15,8
2014,3,33,1.0,0.0,H,2.05,3.54,3.92,2.1,3.54,4.25,1.97,3.31,3.75,12,8,7,36,29,7,14,7,6,45,33,12
2014,5,10,0.0,1.0,A,1.93,3.52,4.5,1.93,3.53,4.8,1.85,3.31,4.29,7,9,11,23,26,-3,8,7,12,28,31,-3
2014,17,14,3.0,0.0,H,2.72,3.26,2.85,2.95,3.3,2.85,2.69,3.09,2.64,9,7,11,25,33,-8,17,5,5,51,27,24
2014,22,18,2.0,1.0,H,1.97,3.64,4.07,2.01,3.64,4.37,1.92,3.37,3.84,14,5,8,36,27,9,11,9,7,41,26,15
2014,1,16,3.0,0.0,H,1.54,4.04,7.7,1.7,4.05,8.6,1.55,3.72,6.29,8,7,12,28,35,-7,9,5,13,25,37,-12
2014,13,32,3.0,0.0,H,2.4,3.5,3.13,2.6,3.5,3.2,2.39,3.18,2.92,6,9,12,16,34,-18,12,6,9,33,23,10
2014,34,36,1.0,2.0,A,2.08,3.58,3.77,2.1,3.75,4.65,1.95,3.36,3.81,10,6,11,21,33,-12,7,7,13,28,38,-10
2014,18,13,4.0,2.0,H,1.53,4.37,7.09,1.55,4.5,7.6,1.51,3.93,6.47,11,9,8,42,28,14,7,9,12,19,34,-15
2014,20,21,0.0,0.0,D,2.41,3.08,3.5,2.62,3.2,3.5,2.4,2.95,3.15,10,7,11,29,28,1,13,7,8,24,17,7
2014,33,5,2.0,1.0,H,1.42,4.66,9.12,1.5,5.0,9.4,1.41,4.25,7.79,14,7,7,45,34,11,7,9,12,23,27,-4
2014,3,10,1.0,0.0,H,1.54,4.28,7.06,1.55,4.7,8.3,1.48,3.97,6.77,13,8,7,37,29,8,9,7,12,29,31,-2
2014,1,17,2.0,1.0,H,2.1,3.38,3.98,2.15,3.4,4.25,2.06,3.2,3.62,9,7,12,31,35,-4,10,7,11,28,33,-5
2014,16,12,4.0,0.0,H,3.28,3.33,2.37,3.28,3.33,2.58,2.95,3.11,2.41,9,5,14,25,40,-15,7,8,13,26,31,-5
2014,22,11,1.0,2.0,A,1.94,3.36,4.71,1.98,3.45,5.0,1.9,3.21,4.24,15,5,8,38,28,10,12,10,6,33,19,14
2014,27,32,1.0,3.0,A,2.36,3.41,3.22,2.45,3.41,3.25,2.32,3.22,3.0,10,4,14,28,42,-14,12,6,10,33,26,7
2014,6,34,1.0,1.0,D,2.04,3.5,3.98,2.2,3.5,4.15,2.04,3.26,3.58,8,5,15,27,34,-7,10,6,12,22,35,-13
2014,36,14,0.0,1.0,A,3.74,3.51,2.12,3.95,3.55,2.15,3.5,3.3,2.05,8,7,13,30,39,-9,17,5,6,51,30,21
2014,5,3,1.0,1.0,D,2.91,3.36,2.6,2.98,3.36,2.66,2.82,3.11,2.51,7,9,13,24,29,-5,14,8,7,38,29,9
2014,11,36,2.0,1.0,H,1.92,3.43,4.7,1.95,3.5,4.85,1.85,3.29,4.32,13,10,6,35,20,15,8,7,14,30,40,-10
2014,13,1,0.0,1.0,A,2.43,3.47,3.08,2.44,3.47,3.4,2.3,3.18,3.07,7,9,13,21,38,-17,10,7,12,33,36,-3
2014,14,27,1.0,1.0,D,1.34,5.45,10.66,1.4,5.5,12.0,1.32,4.87,8.96,18,5,6,52,30,22,10,4,15,29,45,-16
2014,17,22,2.0,0.0,H,2.08,3.44,3.95,2.11,3.45,4.1,2.04,3.23,3.64,10,7,12,29,35,-6,15,5,9,39,30,9
2014,12,6,2.0,0.0,H,1.64,4.13,5.83,1.64,4.13,6.5,1.58,3.8,5.63,7,8,14,26,35,-9,8,6,15,28,35,-7
2014,21,16,1.0,0.0,H,1.48,4.44,8.07,1.54,4.45,8.65,1.45,4.01,7.43,13,8,8,24,17,7,10,5,14,29,40,-11
2014,10,33,0.0,0.0,D,2.79,3.34,2.73,2.98,3.34,2.73,2.77,3.13,2.54,9,7,13,29,32,-3,15,7,7,47,35,12
2014,32,18,0.0,1.0,A,1.74,3.91,5.21,1.9,3.91,5.21,1.76,3.55,4.46,13,6,10,36,27,9,12,9,8,46,30,16
2014,34,20,0.0,1.0,A,2.0,3.37,4.39,2.0,3.4,4.5,1.95,3.21,3.98,10,7,12,23,36,-13,10,8,11,29,28,1
2014,16,14,1.0,1.0,D,4.71,3.58,1.88,4.72,3.6,1.98,4.11,3.39,1.87,10,5,15,29,41,-12,18,6,6,53,31,22
2014,18,1,2.0,1.0,H,1.75,3.77,5.33,1.75,3.95,6.2,1.66,3.64,5.08,13,9,8,47,30,17,11,7,12,34,36,-2
2014,27,11,1.0,1.0,D,3.0,3.11,2.71,3.1,3.13,2.75,2.76,3.02,2.61,10,5,15,30,46,-16,14,10,6,37,21,16
2014,3,34,3.0,2.0,H,1.69,3.9,5.67,1.71,4.05,6.0,1.63,3.64,5.31,14,9,7,39,30,9,10,7,13,23,37,-14
2014,10,32,1.0,1.0,D,2.12,3.29,3.95,2.14,3.45,4.05,2.05,3.2,3.64,9,8,13,29,32,-3,13,6,11,36,28,8
2014,12,21,1.0,1.0,D,2.31,3.09,3.72,2.38,3.25,3.72,2.21,3.1,3.35,8,8,14,28,35,-7,14,8,8,25,17,8
2014,36,13,3.0,1.0,H,2.07,3.49,3.9,2.1,3.55,4.5,1.98,3.27,3.8,8,7,15,31,42,-11,7,9,14,21,39,-18
2014,6,17,2.0,1.0,H,2.87,3.33,2.66,3.0,3.35,2.88,2.73,3.13,2.57,8,6,16,28,37,-9,11,7,12,31,35,-4
2014,22,5,2.0,0.0,H,1.45,4.62,8.35,1.45,4.85,9.5,1.42,4.15,7.7,15,5,10,39,32,7,7,10,13,25,30,-5
2014,33,20,3.0,0.0,H,1.61,3.94,6.68,1.64,4.2,7.4,1.57,3.72,5.97,15,8,7,47,35,12,11,8,11,30,28,2
2014,20,18,0.0,2.0,A,2.63,3.25,2.97,2.7,3.4,3.0,2.51,3.15,2.78,11,8,12,30,31,-1,14,9,8,49,31,18
2014,21,36,1.0,0.0,H,1.47,4.41,8.42,1.5,4.5,9.0,1.44,4.05,7.44,14,9,8,26,18,8,9,7,15,34,43,-9
2014,11,12,2.0,2.0,D,1.85,3.56,4.88,1.87,3.75,5.3,1.76,3.39,4.71,14,11,6,38,22,16,8,9,14,29,36,-7
2014,13,33,1.0,2.0,A,2.95,3.51,2.49,3.16,3.51,2.6,2.89,3.22,2.39,7,9,15,22,42,-20,16,8,7,50,35,15
2014,14,6,2.0,1.0,H,1.32,5.56,11.37,1.35,5.8,12.0,1.3,5.03,9.64,18,7,6,54,32,22,9,6,16,30,38,-8
2014,32,22,1.0,2.0,A,2.33,3.48,3.24,2.6,3.5,3.24,2.35,3.25,2.94,13,7,11,37,29,8,16,5,10,41,32,9
2014,34,16,1.0,0.0,H,1.82,3.52,5.2,1.85,3.52,5.2,1.8,3.34,4.55,10,7,14,25,40,-15,10,6,15,30,42,-12
2014,1,3,1.0,0.0,H,2.11,3.47,3.76,2.24,3.5,3.8,2.09,3.3,3.41,11,7,13,35,38,-3,15,9,7,42,32,10
2014,17,10,3.0,0.0,H,2.02,3.36,4.3,2.05,3.45,4.87,1.89,3.22,4.29,11,7,13,32,37,-5,9,9,13,30,33,-3
2014,5,27,0.0,1.0,A,2.36,3.29,3.35,2.38,3.35,3.52,2.2,3.17,3.26,7,10,14,25,32,-7,10,6,15,31,47,-16
2014,12,18,1.0,0.0,H,2.27,3.48,3.38,2.27,3.48,3.6,2.1,3.29,3.37,8,10,14,31,38,-7,15,9,8,51,31,20
2014,27,3,0.0,2.0,A,1.76,3.84,5.08,1.89,4.1,5.2,1.76,3.54,4.45,11,6,15,32,47,-15,15,9,8,42,33,9
2014,6,1,0.0,2.0,A,2.26,3.35,3.54,2.4,3.35,3.95,2.24,3.14,3.24,9,6,17,31,40,-9,12,7,13,36,38,-2
2014,16,10,1.0,0.0,H,2.27,3.14,3.75,2.42,3.3,3.75,2.22,3.09,3.34,10,6,16,30,43,-13,9,9,14,30,36,-6
2014,21,22,4.0,1.0,H,2.07,3.32,4.14,2.3,3.35,4.14,2.07,3.15,3.67,15,9,8,27,18,9,17,5,10,43,33,10
2014,34,17,2.0,2.0,D,2.21,3.23,3.79,2.25,3.35,3.79,2.13,3.16,3.45,11,7,14,26,40,-14,12,7,13,35,37,-2
2014,36,33,1.0,2.0,A,2.71,3.47,2.71,2.88,3.53,2.71,2.65,3.26,2.56,9,7,16,34,44,-10,17,8,7,52,36,16
2014,11,32,1.0,0.0,H,1.88,3.61,4.57,1.9,3.65,5.2,1.8,3.39,4.47,14,12,6,40,24,16,13,7,12,38,31,7
2014,14,13,3.0,1.0,H,1.28,6.02,13.31,1.34,6.2,13.31,1.27,5.35,10.03,19,7,6,56,33,23,7,9,16,23,44,-21
2014,20,5,3.0,0.0,H,2.07,3.38,4.06,2.15,3.38,4.2,1.97,3.24,3.88,11,8,13,30,33,-3,7,10,15,25,33,-8
2014,33,22,1.0,1.0,D,1.66,4.04,5.69,1.7,4.25,7.0,1.61,3.77,5.31,18,8,7,54,37,17,17,5,11,44,37,7
2014,13,21,0.0,3.0,A,3.39,3.32,2.33,3.55,3.5,2.33,3.27,3.18,2.2,7,9,17,24,47,-23,16,9,8,31,19,12
2014,18,6,1.0,0.0,H,1.74,3.94,5.08,1.74,4.15,5.9,1.65,3.72,5.01,15,9,9,51,32,19,9,6,18,31,42,-11
2014,1,34,0.0,1.0,A,1.69,3.93,5.49,1.75,3.95,5.8,1.68,3.56,5.0,13,7,13,38,38,0,11,8,14,28,42,-14
2014,5,11,1.0,2.0,A,3.0,3.12,2.69,3.18,3.25,2.69,2.89,3.01,2.51,7,10,16,25,36,-11,15,12,6,41,24,17
2014,17,12,3.0,2.0,H,2.11,3.41,3.89,2.13,3.45,4.15,2.03,3.26,3.6,12,8,13,37,39,-2,9,10,14,32,38,-6
2014,22,20,1.0,0.0,H,1.52,4.34,7.3,1.55,4.75,8.1,1.47,4.06,6.93,17,6,11,45,38,7,12,8,13,33,33,0
2014,32,14,0.0,1.0,A,2.56,3.53,2.84,2.57,3.65,3.0,2.4,3.3,2.82,13,7,13,38,32,6,20,7,6,59,34,25
2014,3,16,1.0,1.0,D,1.56,4.13,7.06,1.58,4.2,7.38,1.52,3.84,6.32,16,9,8,44,33,11,11,6,16,31,43,-12
2014,10,36,0.0,1.0,A,1.95,3.4,4.56,1.97,3.4,5.0,1.9,3.28,4.11,9,9,15,30,37,-7,9,7,17,35,46,-11
2014,33,27,2.0,0.0,H,1.74,3.82,5.34,1.74,4.05,6.6,1.63,3.65,5.35,18,9,7,55,38,17,11,6,16,32,49,-17
2014,1,32,1.0,1.0,D,2.21,3.51,3.51,2.25,3.6,3.8,2.11,3.28,3.37,13,7,14,38,39,-1,13,7,14,38,33,5
2014,6,16,0.0,1.0,A,2.04,3.48,4.04,2.1,3.5,4.1,1.99,3.28,3.74,9,6,19,31,43,-12,11,7,16,32,44,-12
2014,13,5,0.0,1.0,A,2.15,3.68,3.47,2.15,3.68,3.7,2.07,3.38,3.4,7,9,18,24,50,-26,7,10,17,26,38,-12
2014,20,11,0.0,1.0,A,4.2,3.34,2.04,4.35,3.5,2.07,3.97,3.26,1.94,12,8,14,33,34,-1,16,12,6,43,25,18
2014,36,12,1.0,1.0,D,2.47,3.27,3.18,2.5,3.4,3.3,2.32,3.18,3.03,10,7,17,36,46,-10,9,10,15,34,41,-7
2014,3,17,4.0,0.0,H,1.59,4.22,6.3,1.72,4.25,7.3,1.56,3.82,5.81,16,10,8,45,34,11,13,8,13,40,41,-1
2014,27,34,0.0,2.0,A,1.65,4.04,5.89,1.66,4.5,7.0,1.57,3.81,5.7,11,6,17,32,51,-19,12,8,14,29,42,-13
2014,18,10,1.0,4.0,A,1.52,4.23,7.53,1.53,4.6,8.03,1.46,4.04,7.02,16,9,9,52,32,20,9,9,16,30,38,-8
2014,21,14,1.0,2.0,A,2.13,3.28,4.01,2.2,3.5,4.01,2.05,3.21,3.61,17,9,8,34,19,15,21,7,6,60,34,26
2014,22,3,2.0,1.0,H,1.76,3.99,4.86,1.76,3.99,6.0,1.66,3.71,4.95,18,6,11,46,38,8,17,10,8,49,34,15
2014,5,1,1.0,2.0,A,1.76,3.77,5.19,1.77,3.85,5.9,1.71,3.52,4.85,8,10,17,27,38,-11,13,8,14,39,40,-1
2014,14,20,2.0,1.0,H,1.34,5.26,11.37,1.4,6.0,13.0,1.31,4.89,9.45,22,7,6,62,35,27,12,8,15,33,35,-2
2014,16,36,2.0,0.0,H,2.2,3.34,3.62,2.24,3.4,3.75,2.14,3.24,3.35,12,7,16,33,44,-11,10,8,17,37,47,-10
2014,17,13,1.0,1.0,D,1.52,4.49,6.95,1.55,4.75,8.3,1.5,4.05,6.33,13,8,14,40,45,-5,7,9,19,24,51,-27
2014,32,33,0.0,1.0,A,2.47,3.59,2.93,2.58,3.59,2.98,2.43,3.25,2.82,13,8,14,39,34,5,19,9,7,57,38,19
2014,34,18,2.0,2.0,D,2.44,3.53,3.01,2.95,3.65,3.13,2.36,3.27,2.9,13,8,14,31,42,-11,16,9,10,53,36,17
2014,10,6,2.0,0.0,H,1.91,3.58,4.49,1.91,3.75,5.2,1.81,3.43,4.39,10,9,16,34,39,-5,9,6,20,31,44,-13
2014,11,21,1.0,0.0,H,1.94,3.26,4.77,1.95,3.4,4.79,1.89,3.25,4.21,17,12,6,44,25,19,17,9,9,35,21,14
2014,12,27,2.0,0.0,H,1.77,3.69,5.31,1.85,3.85,5.31,1.76,3.5,4.56,9,11,15,35,42,-7,11,6,18,32,53,-21
2014,13,34,2.0,2.0,D,2.73,3.37,2.76,2.92,3.4,2.76,2.71,3.17,2.56,7,10,19,25,52,-27,13,9,14,33,44,-11
2014,22,27,3.0,1.0,H,1.54,4.43,6.73,1.58,4.43,7.0,1.52,3.94,6.2,19,6,11,48,39,9,11,6,19,32,55,-23
2014,17,36,4.0,0.0,H,2.78,3.45,2.66,2.78,3.55,2.75,2.59,3.26,2.61,13,9,14,41,46,-5,10,8,18,37,49,-12
2014,10,14,1.0,1.0,D,2.5,3.49,2.95,2.5,3.49,3.27,2.32,3.25,2.97,11,9,16,36,39,-3,23,7,6,64,36,28
2014,18,11,5.0,2.0,H,3.24,3.32,2.4,3.24,3.65,2.5,2.96,3.18,2.36,16,10,10,55,38,17,18,12,6,45,25,20
2014,32,6,2.0,0.0,H,1.67,4.2,5.35,1.67,4.25,6.0,1.6,3.83,5.31,13,8,15,39,35,4,9,6,21,31,46,-15
2014,33,16,1.0,1.0,D,1.42,4.47,10.22,1.55,4.47,10.22,1.46,3.99,7.37,20,9,7,58,38,20,13,7,16,35,44,-9
2014,3,12,1.0,2.0,A,1.72,3.82,5.5,1.85,3.9,5.6,1.73,3.53,4.69,17,10,9,50,36,14,10,11,15,37,42,-5
2014,1,20,1.0,0.0,H,1.84,3.62,4.85,1.87,3.65,5.2,1.77,3.42,4.57,14,8,14,41,41,0,12,8,16,34,37,-3
2014,5,21,1.0,0.0,H,3.12,3.41,2.43,3.2,3.41,2.5,3.07,3.16,2.31,8,10,18,28,40,-12,17,9,10,35,22,13
2014,11,13,2.0,1.0,H,1.24,6.25,16.65,1.25,6.7,17.0,1.21,5.84,13.28,18,12,7,47,30,17,7,11,19,27,54,-27
2014,16,22,1.0,2.0,A,3.83,3.57,2.04,3.83,3.57,2.2,3.52,3.32,2.04,13,8,16,36,45,-9,20,6,11,51,40,11
2014,6,3,0.0,0.0,D,4.0,3.84,1.94,4.5,4.0,1.94,3.98,3.55,1.84,9,6,22,31,48,-17,17,10,10,51,38,13
2014,12,5,3.0,2.0,H,2.06,3.63,3.76,2.3,3.63,4.15,2.12,3.33,3.3,11,11,15,39,43,-4,9,10,18,29,40,-11
2014,14,18,2.0,1.0,H,1.68,4.07,5.28,1.68,4.3,5.75,1.62,3.75,5.23,23,8,6,65,37,28,17,10,10,60,40,20
2014,20,10,4.0,2.0,H,2.07,3.39,3.97,2.15,3.45,4.05,2.04,3.23,3.61,12,8,17,34,38,-4,11,10,16,37,40,-3
2014,21,17,1.0,1.0,D,1.5,4.34,7.91,1.5,4.45,8.6,1.46,4.04,7.08,17,9,11,35,23,12,14,9,14,45,46,-1
2014,27,1,1.0,1.0,D,1.44,4.64,8.37,1.45,5.1,9.0,1.4,4.41,7.35,11,6,20,33,58,-25,15,8,14,42,41,1
2014,34,33,1.0,0.0,H,2.46,3.52,2.94,2.66,3.65,3.05,2.38,3.27,2.85,13,10,14,35,46,-11,20,10,7,59,39,20
2014,36,32,0.0,1.0,A,1.79,3.83,4.92,1.86,3.9,4.92,1.75,3.57,4.46,10,8,19,37,53,-16,14,8,15,41,35,6
2015,10,12,2.0,1.0,H,2.21,3.24,3.77,2.32,3.3,3.8,2.12,3.15,3.5,0,0,0,0,0,0,0,0,0,0,0,0
2015,27,3,2.0,2.0,D,1.72,3.72,5.76,1.72,4.1,6.5,1.65,3.52,5.35,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,23,1.0,0.0,H,1.62,3.89,6.69,1.67,4.01,6.73,1.57,3.72,5.96,0,0,0,0,0,0,0,0,0,0,0,0
2015,21,29,3.0,3.0,D,1.64,3.71,6.64,1.65,4.1,7.1,1.57,3.63,6.16,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,22,3.0,0.0,H,2.19,3.31,3.74,2.31,3.36,3.74,2.16,3.18,3.37,0,0,0,0,0,0,0,0,0,0,0,0
2015,14,11,0.0,1.0,A,2.84,3.24,2.74,2.95,3.3,2.83,2.76,3.09,2.57,0,0,0,0,0,0,0,0,0,0,0,0
2015,33,17,2.0,1.0,H,2.23,3.38,3.6,2.25,3.5,3.66,2.12,3.23,3.39,0,0,0,0,0,0,0,0,0,0,0,0
2015,34,16,4.0,1.0,H,1.71,3.66,5.91,1.85,3.78,5.91,1.71,3.46,4.97,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,32,1.0,1.0,D,3.82,3.47,2.11,3.92,3.49,2.22,3.43,3.27,2.09,0,0,0,0,0,0,0,0,0,0,0,0
2015,35,20,0.0,0.0,D,1.66,3.72,6.46,1.75,3.85,6.46,1.65,3.53,5.44,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,21,2.0,0.0,H,2.6,3.18,3.06,2.79,3.25,3.11,2.54,3.02,2.87,0,0,1,1,2,-1,0,1,0,3,3,0
2015,20,1,2.0,0.0,H,2.3,3.21,3.6,2.31,3.3,3.64,2.23,3.1,3.3,0,1,0,0,0,0,1,0,0,3,0,3
